"collection_date","pangolin_call","major_lineage"
2023-02-13,"XBB.1.5","XBB"
2023-02-12,"XBB.1.5","XBB"
2023-02-12,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"BQ.1.13.1","BQ.1"
2023-02-12,"CH.1.1","BA.2.75"
2023-02-13,"CH.1.1","BA.2.75"
2023-02-11,"BQ.1.1.67","BQ.1"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-14,"EF.2","BQ.1"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-15,"BQ.1.1.2","BQ.1"
2023-02-14,"BQ.1.1.29","BQ.1"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-15,"BQ.1.1","BQ.1"
2023-02-13,"CH.1.1.1","BA.2.75"
2023-02-14,"BQ.1.1.2","BQ.1"
2023-02-13,"XBB.1.9.1","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-12,"CH.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-11,"XBB.1.5","XBB"
2023-02-14,"CH.1.1.1","BA.2.75"
2023-02-14,"BN.1.5","BA.2.75"
2023-02-11,"DV.3","BA.2.75"
2023-02-14,"BQ.1.8","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-13,"CH.1.1.2","BA.2.75"
2023-02-13,"DN.1.1","BQ.1"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"CH.1.1.1","BA.2.75"
2023-02-14,"CH.1.1.1","BA.2.75"
2023-02-13,"XBB.1.9.1","XBB"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-12,"XBB.1.5","XBB"
2023-02-13,"BN.1.5","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-13,"XBB.1.5.9","XBB"
2023-02-13,"CH.1.1.6","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"BE.7","BA.5"
2023-02-12,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-13,"XBB.1.5","XBB"
2023-02-14,"BQ.1.1","BQ.1"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-13,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-11,"XBB.1.9.1","XBB"
2023-02-15,"DV.1","BA.2.75"
2023-01-25,"CQ.1","BA.5"
2023-01-26,"XBP","Other"
2023-01-24,"BQ.1.18","BQ.1"
2023-01-27,"XBB.1.5","XBB"
2023-01-24,"XBB.1.5","XBB"
2023-01-27,"BQ.1.1.35","BQ.1"
2023-01-27,"BN.1.5","BA.2.75"
2023-01-27,"DV.1","BA.2.75"
2023-01-30,"XBB.1.5","XBB"
2023-01-30,"BQ.1.11","BQ.1"
2023-01-27,"BF.11.2","BA.5"
2023-01-29,"CH.1.1","BA.2.75"
2023-01-28,"XBB.1.5","XBB"
2023-01-31,"XBB.1.5","XBB"
2023-01-27,"DV.3","BA.2.75"
2023-01-27,"XBB.1.5.7","XBB"
2023-01-28,"BQ.1.1.2","BQ.1"
2023-01-29,"XBB.1.5","XBB"
2023-01-27,"XBB.1.5.7","XBB"
2023-01-29,"XBB.1.5","XBB"
2023-01-29,"CH.1.1.1","BA.2.75"
2023-01-30,"DV.1","BA.2.75"
2023-01-31,"XBB.1.9.1","XBB"
2023-01-31,"CH.1.1.1","BA.2.75"
2023-01-31,"XBB.1.9.2","XBB"
2023-01-31,"XBF","Other"
2023-01-31,"XBF","Other"
2023-01-31,"XBB.1.5","XBB"
2023-01-31,"CH.1.1.1","BA.2.75"
2023-02-01,"BR.2.1","BA.2.75"
2023-02-01,"BQ.1.1.1","BQ.1"
2023-01-25,"XBB.1.9.1","XBB"
2023-02-01,"XBB.1.5","XBB"
2023-02-02,"DV.1","BA.2.75"
2023-02-02,"CH.1.1.1","BA.2.75"
2023-02-01,"CH.1.1.8","BA.2.75"
2023-02-01,"CH.1.1.8","BA.2.75"
2023-02-02,"XBB.1","XBB"
2023-02-02,"XBB.1.5","XBB"
2023-02-02,"XBB.1.5","XBB"
2023-01-31,"XBB.1.5","XBB"
2023-01-31,"CH.1.1.1","BA.2.75"
2023-02-03,"CH.1.1.1","BA.2.75"
2023-02-03,"XBB.1.5","XBB"
2023-02-01,"XBB.1.5.7","XBB"
2023-02-03,"XBB.1.5","XBB"
2023-02-02,"CH.1.1.1","BA.2.75"
2023-02-03,"XBB.1.9.1","XBB"
2023-02-03,"BQ.1.18","BQ.1"
2023-02-03,"BR.2.1","BA.2.75"
2023-02-06,"XBB.1.5","XBB"
2023-02-06,"XBB.1.5","XBB"
2023-02-04,"CH.1.1.1","BA.2.75"
2023-02-05,"XBB.1.5","XBB"
2023-02-07,"CH.1.1","BA.2.75"
2023-02-06,"DV.1","BA.2.75"
2023-02-04,"CH.1.1.1","BA.2.75"
2023-02-05,"XBB.1.5","XBB"
2023-02-06,"XBB.1.5","XBB"
2023-02-07,"CH.1.1","BA.2.75"
2023-02-07,"XBB.1.5","XBB"
2023-02-07,"BQ.1.1.29","BQ.1"
2023-02-06,"CH.1.1.1","BA.2.75"
2023-02-08,"CH.1.1.1","BA.2.75"
2023-02-06,"DV.3","BA.2.75"
2023-02-07,"BQ.1","BQ.1"
2023-02-06,"XBB.1.5","XBB"
2023-02-07,"EC.1","BQ.1"
2023-02-08,"CH.1.1.1","BA.2.75"
2023-02-07,"XBB.1.5","XBB"
2023-02-09,"XBB.1.5","XBB"
2023-02-07,"BQ.1.1.56","BQ.1"
2023-02-09,"CH.1.1.1","BA.2.75"
2023-02-08,"CH.1.1.1","BA.2.75"
2023-02-08,"CH.1.1.1","BA.2.75"
2023-02-09,"XBB.1.5","XBB"
2023-02-08,"BQ.1.8","BQ.1"
2023-02-08,"BQ.1.1.5","BQ.1"
2023-02-09,"XBB.1.5","XBB"
2023-02-08,"BQ.1.1","BQ.1"
2023-02-14,"XBB.1.9.1","XBB"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-14,"XBB.1.9.1","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.9.2","XBB"
2023-02-16,"BQ.1.25","BQ.1"
2023-02-14,"BQ.1.1.32","BQ.1"
2023-02-15,"XBF","Other"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.2","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1","BQ.1"
2023-02-15,"XBB.1.5.7","XBB"
2023-02-14,"BQ.1.1.47","BQ.1"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"BQ.1.23","BQ.1"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"BF.7.16","BA.5"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.2.3","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-11,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-13,"BQ.1.1","BQ.1"
2023-02-16,"CH.1.1.6","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5.7","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-14,"BQ.1.8","BQ.1"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-14,"BQ.1.1.4","BQ.1"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-15,"BQ.1.1.22","BQ.1"
2023-02-15,"CH.1.1.2","BA.2.75"
2023-02-15,"CH.1.1.2","BA.2.75"
2023-02-16,"DV.1","BA.2.75"
2023-02-14,"XBB.1.9.1","XBB"
2023-02-15,"BQ.1.1.24","BQ.1"
2023-02-15,"BQ.1.1","BQ.1"
2023-02-16,"DV.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-13,"XBB.2.3","XBB"
2023-02-13,"XBB.1.5","XBB"
2023-02-16,"XBF","Other"
2023-02-13,"XBB.1.5.7","XBB"
2023-02-14,"BQ.1.1.57","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-15,"BQ.1","BQ.1"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1","BQ.1"
2023-02-16,"XBB.1","XBB"
2023-02-13,"CH.1.1.2","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"XBF","Other"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.6","BA.2.75"
2023-02-16,"CH.1.1.3","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5.7","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-12,"BQ.1.1.36","BQ.1"
2023-02-16,"BQ.1.1.22","BQ.1"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB","XBB"
2023-02-14,"BQ.1.1.8","BQ.1"
2023-02-15,"XBB.1.5.7","XBB"
2023-02-14,"XBB.1.5.7","XBB"
2023-02-16,"CH.1.1.6","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-11,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1.8","BA.2.75"
2023-02-16,"BA.5.3.1","BA.5"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"BQ.1.1","BQ.1"
2023-02-14,"CH.1.1.6","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-14,"XBB.1.9","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-13,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"CH.1.1.6","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-13,"BQ.1.1","BQ.1"
2023-02-13,"CH.1.1.1","BA.2.75"
2023-02-13,"XBB.1.5","XBB"
2023-02-16,"BF.14","BA.5"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-13,"XBB.1.5","XBB"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-14,"EF.1.2","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-13,"BA.5.3.1","BA.5"
2023-02-15,"BQ.1.1","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"DV.1","BA.2.75"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1","BQ.1"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"CK.3","BA.5"
2023-02-14,"BQ.1.2","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.6","BA.2.75"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"BQ.1.1.22","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-13,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-07,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-14,"BQ.1.1.69","BQ.1"
2023-02-16,"CH.1.1.6","BA.2.75"
2023-02-15,"BQ.1.1.8","BQ.1"
2023-02-14,"CH.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"BQ.1.1.24","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-14,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-14,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"BN.1.4","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-12,"BQ.1.1","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-14,"CH.1.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"BA.5.2","BA.5"
2023-02-14,"BQ.1.1.2","BQ.1"
2023-02-17,"XBB.1.9.2","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-16,"BQ.1.1.22","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-16,"CH.1.1.8","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"BQ.1.1.1","BQ.1"
2023-02-15,"DV.3","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"BA.5.11","BA.5"
2023-02-15,"BQ.1.8","BQ.1"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"BQ.1.10.1","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-16,"BQ.1.1.46","BQ.1"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"BQ.1.1","BQ.1"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.9.1","XBB"
2023-02-17,"EC.1.1","BQ.1"
2023-02-17,"DN.1.1","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"BA.5.11","BA.5"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-15,"BQ.1.1","BQ.1"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"DV.3","BA.2.75"
2023-02-17,"DV.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-15,"BA.4.6.3","BA.4"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"BQ.1.1.46","BQ.1"
2023-02-16,"EF.1.1","BQ.1"
2023-02-17,"XBB.1.5.7","XBB"
2023-02-16,"DV.1","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"BQ.1.11","BQ.1"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-16,"XBP","Other"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"DU.1","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.6","BA.2.75"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-16,"BQ.1.13.1","BQ.1"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-16,"BA.5.3.1","BA.5"
2023-02-17,"BW.1.1","BA.5"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1.2","BQ.1"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-15,"DV.3","BA.2.75"
2023-02-16,"BQ.1.1.2","BQ.1"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-16,"DV.1","BA.2.75"
2023-02-17,"XBB.1.9.2","XBB"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-17,"DV.3","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-14,"XBB.1.5","XBB"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-17,"XBB.1.9.2","XBB"
2023-02-16,"BQ.1.13.1","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"BW.1.1","BA.5"
2023-02-16,"BQ.1.1.6","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"BQ.1.1.53","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-15,"DV.3","BA.2.75"
2023-02-15,"BQ.1.1.6","BQ.1"
2023-02-16,"XBB.1.9.1","XBB"
2023-02-15,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-17,"XBB.1.9.2","XBB"
2023-02-15,"BA.5.1","BA.5"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBL","Other"
2023-02-18,"XBB.1.5.7","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-12,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5.7","XBB"
2023-02-15,"DN.1","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5.7","XBB"
2023-02-18,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"BQ.1.13.1","BQ.1"
2023-02-16,"XBF.1","Other"
2023-02-17,"XBB.1.5.7","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-18,"XBB.1.5.8","XBB"
2023-02-18,"CH.1.1.2","BA.2.75"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-18,"BQ.1.1.5","BQ.1"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-18,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1.15","BQ.1"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-18,"XBB.1.5.7","XBB"
2023-02-18,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.9.1","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-17,"BQ.1.1","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-18,"XBB.1.9.1","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-18,"CH.1.1.2","BA.2.75"
2023-02-17,"BQ.1.1.10","BQ.1"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"DV.2","BA.2.75"
2023-02-16,"BA.4.1.8","BA.4"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"BQ.1.1.40","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"BQ.1.1.2","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-18,"XBF","Other"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-15,"XBB.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"XBP","Other"
2023-02-18,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1.31","BQ.1"
2023-02-18,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5.9","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-17,"BQ.1.2","BQ.1"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-15,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"BN.1.3.1","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-18,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"BQ.1.2","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"CM.12","BA.2"
2023-02-16,"BQ.1.1.43","BQ.1"
2023-02-18,"CH.1.1","BA.2.75"
2023-02-18,"XBB.1.5.2","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-15,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-17,"BQ.1","BQ.1"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-18,"CH.1.1","BA.2.75"
2023-02-17,"XBB.1.9.2","XBB"
2023-02-15,"EF.1.1","BQ.1"
2023-02-17,"XBB.1.12","XBB"
2023-02-17,"XBB.1.9.1","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"BE.9","BA.5"
2023-02-16,"BQ.1.18","BQ.1"
2023-02-17,"DN.1","BQ.1"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5.7","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-18,"BE.9","BA.5"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-17,"XBB.1.5.7","XBB"
2023-02-17,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-18,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1","BQ.1"
2023-02-16,"CH.1.1.1","BA.2.75"
2023-02-16,"XBB.1.5","XBB"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1","BA.2.75"
2023-02-16,"BQ.1.1.6","BQ.1"
2023-02-15,"XBB.1.5","XBB"
2023-02-17,"DV.1","BA.2.75"
2023-02-17,"CH.1.1","BA.2.75"
2023-02-16,"CH.1.1.2","BA.2.75"
2023-02-18,"XBB.1.5","XBB"
2023-02-16,"BQ.1.1.5","BQ.1"
2023-02-17,"DU.1","BQ.1"
2023-02-17,"XBB.1.5","XBB"
2023-02-18,"CH.1.1","BA.2.75"
2023-02-20,"CH.1.1.1","BA.2.75"
2023-02-20,"CH.1.1.1","BA.2.75"
2023-02-18,"DU.1","BQ.1"
2023-02-20,"XBB.1.5","XBB"
2023-02-17,"XBB.1.5","XBB"
2023-02-19,"XBB.1.5","XBB"
2023-02-15,"XBB.1.5","XBB"
2023-02-16,"XBF","Other"
2023-02-20,"XBB.1.5","XBB"
2023-02-18,"XBB.1.5","XBB"
2023-02-20,"XBB.1.5","XBB"
